#IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID
304.000 0.994 -0.035 -0.107 -0.001 -1.102 0.026 -0.168 1.000
305.000 0.993 -0.037 -0.114 -0.002 -1.132 0.030 -0.183 1.000
306.000 0.993 -0.029 -0.114 -0.007 -1.163 0.042 -0.186 1.000
307.000 0.993 -0.024 -0.113 -0.010 -1.187 0.051 -0.187 1.000
670.000 0.997 0.010 -0.078 -0.000 -0.232 0.010 -0.072 5.000
309.000 0.989 -0.032 -0.143 -0.009 -1.222 0.049 -0.264 1.000
310.000 0.993 -0.032 -0.117 -0.007 -1.263 0.046 -0.202 1.000
312.000 0.992 -0.007 -0.126 -0.005 -1.321 0.044 -0.231 1.000
313.000 0.992 -0.002 -0.122 -0.005 -1.353 0.047 -0.225 1.000
315.000 0.988 -0.010 -0.151 -0.001 -1.381 0.038 -0.311 1.000
316.000 0.991 -0.015 -0.131 0.002 -1.421 0.028 -0.257 1.000
317.000 0.989 -0.011 -0.147 0.001 -1.441 0.035 -0.308 1.000
320.000 0.987 -0.008 -0.162 -0.001 -1.516 0.042 -0.372 1.000
322.000 0.990 -0.015 -0.144 0.003 -1.568 0.028 -0.321 1.000
323.000 0.985 -0.009 -0.174 0.005 -1.575 0.026 -0.424 1.000
507.000 0.984 -0.004 -0.178 -0.005 -6.104 0.135 -1.112 1.000
325.000 0.992 -0.000 -0.126 -0.008 -1.664 0.069 -0.276 1.000
672.000 0.997 0.011 -0.077 0.001 -0.062 0.009 -0.067 5.000
326.000 0.991 -0.003 -0.134 -0.002 -1.691 0.047 -0.305 1.000
327.000 0.995 -0.006 -0.097 0.008 -1.738 0.013 -0.179 1.000
329.000 0.993 -0.005 -0.118 0.018 -1.770 -0.017 -0.253 1.000
330.000 0.994 0.001 -0.106 0.017 -1.805 -0.016 -0.209 1.000
331.000 0.995 -0.004 -0.103 0.008 -1.835 0.019 -0.197 1.000
332.000 0.993 -0.014 -0.116 0.008 -1.859 0.017 -0.247 1.000
333.000 0.996 -0.023 -0.085 0.013 -1.899 0.002 -0.130 1.000
335.000 0.994 -0.027 -0.100 0.017 -1.947 -0.016 -0.182 1.000
429.000 0.988 -0.034 -0.152 0.013 -4.220 -0.041 -0.658 1.000
339.000 0.996 -0.024 -0.087 0.015 -2.053 -0.009 -0.131 1.000
340.000 0.995 -0.019 -0.100 0.014 -2.079 -0.001 -0.184 1.000
460.000 0.994 -0.008 -0.098 -0.054 -4.917 0.613 -0.170 1.000
341.000 0.996 -0.010 -0.093 0.005 -2.110 0.032 -0.158 1.000
375.000 0.988 -0.017 -0.152 0.002 -2.994 0.052 -0.536 1.000
342.000 0.996 -0.007 -0.092 0.004 -2.122 0.038 -0.153 1.000
343.000 0.994 -0.009 -0.113 0.000 -2.143 0.054 -0.247 1.000
345.000 0.996 -0.015 -0.089 -0.002 -2.210 0.066 -0.148 1.000
346.000 0.995 -0.011 -0.099 -0.001 -2.237 0.062 -0.193 1.000
348.000 0.994 -0.010 -0.107 0.011 -2.292 0.007 -0.236 1.000
349.000 0.992 -0.015 -0.128 0.012 -2.304 -0.000 -0.334 1.000
350.000 0.991 -0.015 -0.133 0.012 -2.318 -0.001 -0.362 1.000
351.000 0.993 -0.014 -0.114 0.010 -2.360 0.008 -0.272 1.000
352.000 0.991 -0.011 -0.131 0.006 -2.380 0.029 -0.357 1.000
353.000 0.993 -0.007 -0.122 0.008 -2.444 0.019 -0.320 1.000
354.000 0.990 -0.009 -0.141 0.011 -2.460 0.002 -0.417 1.000
356.000 0.992 -0.011 -0.126 0.018 -2.511 -0.034 -0.347 1.000
412.000 0.986 -0.014 -0.166 -0.009 -3.747 0.140 -0.722 1.000
467.000 0.994 0.002 -0.082 -0.066 -5.091 0.750 0.019 1.000
357.000 0.989 -0.011 -0.149 0.016 -2.524 -0.020 -0.462 1.000
358.000 0.989 -0.008 -0.146 0.007 -2.556 0.022 -0.453 1.000
359.000 0.988 -0.013 -0.152 -0.003 -2.578 0.077 -0.489 1.000
363.000 0.987 -0.008 -0.160 0.018 -2.671 -0.035 -0.541 1.000
365.000 0.987 0.001 -0.157 0.011 -2.732 0.002 -0.538 1.000
366.000 0.984 0.002 -0.176 0.012 -2.741 -0.005 -0.647 1.000
486.000 0.986 -0.011 -0.166 -0.024 -5.569 0.350 -0.911 1.000
367.000 0.986 0.002 -0.166 0.013 -2.765 -0.011 -0.591 1.000
368.000 0.990 0.000 -0.142 0.013 -2.808 -0.010 -0.461 1.000
436.000 0.991 -0.020 -0.134 -0.009 -4.426 0.162 -0.508 1.000
369.000 0.988 0.002 -0.151 0.012 -2.829 -0.004 -0.513 1.000
633.000 0.996 0.016 -0.091 0.009 0.055 0.007 -0.067 4.000
372.000 0.988 -0.009 -0.153 0.017 -2.901 -0.035 -0.534 1.000
373.000 0.986 -0.017 -0.163 0.018 -2.921 -0.044 -0.594 1.000
374.000 0.989 -0.021 -0.149 0.011 -2.967 -0.002 -0.514 1.000
426.000 0.987 0.015 -0.156 -0.038 -4.130 0.393 -0.680 1.000
377.000 0.987 -0.012 -0.160 0.002 -3.039 0.053 -0.590 1.000
497.000 0.986 0.007 -0.164 -0.017 -5.862 0.270 -0.910 1.000
378.000 0.986 -0.015 -0.164 0.001 -3.051 0.056 -0.619 1.000
379.000 0.988 -0.015 -0.156 0.001 -3.093 0.060 -0.567 1.000
380.000 0.990 -0.013 -0.142 -0.006 -3.138 0.104 -0.482 1.000
382.000 0.983 0.004 -0.180 -0.016 -3.152 0.169 -0.735 1.000
383.000 0.983 0.004 -0.180 -0.016 -3.152 0.169 -0.734 1.000
384.000 0.984 -0.001 -0.180 -0.015 -3.164 0.163 -0.734 1.000
385.000 0.984 -0.002 -0.180 -0.015 -3.164 0.162 -0.735 1.000
386.000 0.985 -0.024 -0.167 -0.017 -3.210 0.174 -0.662 1.000
562.000 0.985 0.005 -0.169 -0.020 -6.294 0.321 -1.014 2.000
387.000 0.985 -0.024 -0.167 -0.017 -3.210 0.175 -0.662 1.000
481.000 0.988 -0.016 -0.154 -0.024 -5.456 0.349 -0.763 1.000
388.000 0.984 -0.032 -0.173 -0.017 -3.232 0.169 -0.708 1.000
389.000 0.984 -0.031 -0.173 -0.017 -3.233 0.170 -0.706 1.000
482.000 0.987 -0.009 -0.157 -0.027 -5.468 0.382 -0.792 1.000
391.000 0.983 -0.027 -0.180 -0.019 -3.252 0.190 -0.752 1.000
392.000 0.981 -0.013 -0.191 -0.020 -3.266 0.199 -0.826 1.000
393.000 0.982 -0.002 -0.186 -0.026 -3.301 0.242 -0.799 1.000
468.000 0.993 -0.000 -0.093 -0.066 -5.108 0.759 -0.098 1.000
502.000 0.986 -0.003 -0.164 -0.019 -5.996 0.296 -0.927 1.000
394.000 0.982 -0.002 -0.186 -0.025 -3.301 0.242 -0.801 1.000
488.000 0.985 -0.004 -0.170 -0.041 -5.600 0.539 -0.955 1.000
519.000 0.988 0.013 -0.149 -0.029 -6.269 0.429 -0.752 2.000
395.000 0.980 -0.025 -0.193 -0.038 -3.311 0.322 -0.856 1.000
396.000 0.980 -0.025 -0.192 -0.038 -3.311 0.322 -0.854 1.000
397.000 0.983 -0.039 -0.181 -0.011 -3.372 0.135 -0.780 1.000
398.000 0.983 -0.039 -0.181 -0.011 -3.373 0.135 -0.779 1.000
399.000 0.984 -0.027 -0.177 0.003 -3.404 0.043 -0.756 1.000
400.000 0.984 -0.027 -0.177 0.003 -3.404 0.043 -0.756 1.000
401.000 0.983 -0.024 -0.180 0.005 -3.418 0.032 -0.776 1.000
444.000 0.993 0.002 -0.107 -0.041 -4.640 0.461 -0.247 1.000
402.000 0.984 -0.027 -0.177 0.015 -3.454 -0.043 -0.756 1.000
503.000 0.988 -0.012 -0.152 -0.024 -6.030 0.362 -0.784 1.000
403.000 0.983 -0.033 -0.183 0.008 -3.475 0.010 -0.807 1.000
405.000 0.984 -0.038 -0.173 0.003 -3.551 0.039 -0.750 1.000
406.000 0.984 -0.028 -0.176 0.004 -3.569 0.038 -0.779 1.000
458.000 0.996 -0.034 -0.068 -0.056 -4.862 0.657 0.114 1.000
408.000 0.986 -0.021 -0.162 0.019 -3.637 -0.068 -0.676 1.000
409.000 0.985 -0.026 -0.172 0.005 -3.652 0.036 -0.760 1.000
410.000 0.983 -0.034 -0.180 -0.006 -3.666 0.111 -0.826 1.000
422.000 0.978 -0.004 -0.209 -0.021 -3.925 0.242 -1.104 1.000
413.000 0.986 -0.009 -0.165 -0.006 -3.773 0.116 -0.717 1.000
414.000 0.987 -0.003 -0.161 -0.000 -3.798 0.077 -0.684 1.000
415.000 0.985 -0.005 -0.171 -0.012 -3.810 0.170 -0.764 1.000
416.000 0.986 -0.015 -0.167 -0.015 -3.844 0.187 -0.742 1.000
417.000 0.989 -0.012 -0.146 -0.005 -3.905 0.115 -0.577 1.000
418.000 0.990 -0.003 -0.140 -0.014 -3.939 0.187 -0.530 1.000
419.000 0.986 0.010 -0.168 -0.017 -3.932 0.215 -0.759 1.000
420.000 0.985 0.010 -0.169 -0.024 -3.952 0.271 -0.766 1.000
421.000 0.981 0.003 -0.191 -0.031 -3.927 0.329 -0.947 1.000
474.000 0.993 0.006 -0.113 -0.034 -5.306 0.443 -0.303 1.000
671.000 0.997 0.014 -0.078 -0.004 -0.140 0.012 -0.069 5.000
424.000 0.988 -0.003 -0.157 -0.008 -4.084 0.148 -0.688 1.000
425.000 0.992 0.010 -0.126 -0.024 -4.144 0.273 -0.428 1.000
427.000 0.982 -0.018 -0.185 -0.032 -4.109 0.337 -0.939 1.000
428.000 0.984 -0.036 -0.175 -0.013 -4.152 0.178 -0.863 1.000
431.000 0.988 -0.030 -0.148 0.024 -4.281 -0.134 -0.628 1.000
434.000 0.990 -0.024 -0.140 0.010 -4.375 -0.012 -0.560 1.000
435.000 0.990 -0.018 -0.137 0.001 -4.395 0.076 -0.536 1.000
437.000 0.991 -0.008 -0.133 -0.002 -4.459 0.098 -0.493 1.000
440.000 0.993 -0.016 -0.120 -0.012 -4.553 0.196 -0.383 1.000
441.000 0.993 -0.009 -0.120 -0.021 -4.573 0.274 -0.374 1.000
442.000 0.993 -0.005 -0.116 -0.026 -4.590 0.319 -0.338 1.000
443.000 0.993 0.005 -0.115 -0.025 -4.620 0.307 -0.326 1.000
445.000 0.996 -0.011 -0.068 -0.058 -4.654 0.626 0.109 1.000
514.000 1.000 -0.002 -0.001 0.000 6.130 -0.195 -0.474 1.000
447.000 0.997 -0.003 -0.043 -0.068 -4.686 0.717 0.361 1.000
450.000 0.997 -0.009 -0.036 -0.067 -4.721 0.719 0.421 1.000
451.000 0.997 -0.018 -0.053 -0.053 -4.777 0.605 0.258 1.000
452.000 0.997 -0.018 -0.053 -0.053 -4.777 0.605 0.257 1.000
453.000 0.997 -0.029 -0.058 -0.048 -4.814 0.571 0.205 1.000
454.000 0.997 -0.029 -0.058 -0.048 -4.814 0.572 0.207 1.000
455.000 0.996 -0.040 -0.057 -0.051 -4.836 0.616 0.215 1.000
457.000 0.996 -0.034 -0.068 -0.056 -4.862 0.656 0.111 1.000
459.000 0.994 -0.015 -0.095 -0.060 -4.888 0.675 -0.138 1.000
462.000 0.995 0.001 -0.089 -0.039 -4.982 0.467 -0.068 1.000
463.000 0.996 0.005 -0.084 -0.034 -5.015 0.412 -0.014 1.000
464.000 0.996 0.010 -0.079 -0.040 -5.039 0.472 0.045 1.000
465.000 0.995 0.017 -0.078 -0.055 -5.053 0.623 0.060 1.000
466.000 0.995 0.008 -0.073 -0.062 -5.071 0.705 0.114 1.000
469.000 0.994 -0.006 -0.093 -0.065 -5.138 0.757 -0.097 1.000
470.000 0.994 -0.004 -0.089 -0.065 -5.168 0.757 -0.060 1.000
471.000 0.994 0.002 -0.095 -0.060 -5.205 0.702 -0.118 1.000
473.000 0.992 0.006 -0.117 -0.041 -5.275 0.514 -0.343 1.000
475.000 0.994 0.004 -0.109 -0.030 -5.328 0.403 -0.265 1.000
476.000 0.992 0.008 -0.125 -0.032 -5.347 0.422 -0.432 1.000
477.000 0.991 0.009 -0.131 -0.035 -5.369 0.454 -0.499 1.000
478.000 0.990 -0.004 -0.134 -0.032 -5.397 0.425 -0.536 1.000
480.000 0.988 -0.017 -0.155 -0.022 -5.434 0.318 -0.774 1.000
483.000 0.989 -0.006 -0.146 -0.030 -5.510 0.409 -0.677 1.000
485.000 0.984 -0.007 -0.174 -0.023 -5.527 0.339 -0.991 1.000
487.000 0.985 -0.008 -0.169 -0.032 -5.587 0.440 -0.942 1.000
489.000 0.986 -0.009 -0.162 -0.042 -5.629 0.563 -0.868 1.000
491.000 0.984 -0.008 -0.173 -0.034 -5.675 0.468 -1.000 1.000
492.000 0.986 -0.006 -0.161 -0.033 -5.727 0.458 -0.864 1.000
493.000 0.986 0.006 -0.161 -0.037 -5.755 0.501 -0.856 1.000
567.000 0.997 0.024 -0.079 -0.009 0.358 -0.002 -0.068 3.000
494.000 0.986 0.012 -0.166 -0.031 -5.779 0.433 -0.925 1.000
515.000 1.000 -0.001 -0.011 0.001 6.155 -0.191 -0.357 1.000
498.000 0.989 0.005 -0.149 -0.013 -5.915 0.232 -0.737 1.000
499.000 0.988 0.013 -0.152 -0.022 -5.936 0.327 -0.775 1.000
500.000 0.987 0.012 -0.161 -0.022 -5.950 0.334 -0.878 1.000
504.000 0.986 -0.015 -0.164 -0.025 -6.035 0.374 -0.935 1.000
508.000 0.986 -0.000 -0.168 -0.005 -6.155 0.132 -0.984 1.000
509.000 0.988 0.001 -0.156 -0.008 -6.198 0.165 -0.836 1.000
583.000 0.983 -0.033 -0.183 0.007 -3.475 0.013 -0.808 3.000
510.000 0.988 0.005 -0.154 -0.012 -6.216 0.220 -0.812 1.000
511.000 0.988 0.018 -0.153 -0.025 -6.239 0.377 -0.790 1.000
512.000 0.999 -0.013 -0.029 0.032 6.029 0.183 -0.144 1.000
513.000 1.000 0.005 0.011 0.013 6.061 -0.030 -0.628 1.000
516.000 1.000 -0.001 -0.008 0.007 6.109 -0.111 -0.393 1.000
632.000 0.996 0.007 -0.090 0.011 0.086 0.007 -0.066 4.000
517.000 1.000 -0.004 -0.008 0.021 6.052 0.053 -0.389 1.000
518.000 0.999 -0.005 -0.008 0.033 5.988 0.205 -0.393 1.000
575.000 0.998 -0.006 -0.067 -0.008 -0.372 0.019 -0.068 3.000
520.000 0.987 0.007 -0.159 -0.022 -6.284 0.348 -0.881 2.000
572.000 0.996 0.008 -0.092 -0.010 0.452 -0.010 -0.055 3.000
673.000 0.997 0.018 -0.070 -0.003 -0.112 0.011 -0.067 5.000
568.000 0.996 0.016 -0.085 -0.009 0.328 -0.004 -0.064 3.000
569.000 0.996 0.024 -0.081 -0.007 0.390 -0.003 -0.066 3.000
570.000 0.995 0.010 -0.100 -0.015 0.483 -0.016 -0.047 3.000
571.000 0.996 0.010 -0.086 -0.007 0.421 -0.005 -0.061 3.000
582.000 0.983 -0.024 -0.180 0.005 -3.418 0.031 -0.777 3.000
573.000 0.996 -0.006 -0.092 -0.010 -0.319 0.017 -0.083 3.000
574.000 0.997 -0.007 -0.080 -0.009 -0.339 0.018 -0.077 3.000
576.000 0.997 0.008 -0.075 -0.004 -0.403 0.016 -0.077 3.000
577.000 0.997 0.011 -0.082 -0.003 -0.257 0.012 -0.075 3.000
578.000 0.996 0.006 -0.086 -0.006 -0.275 0.015 -0.078 3.000
579.000 0.996 0.001 -0.089 -0.008 -0.288 0.017 -0.080 3.000
580.000 0.981 -0.013 -0.191 -0.020 -3.266 0.199 -0.825 3.000
581.000 0.984 -0.027 -0.177 0.015 -3.454 -0.043 -0.757 3.000
630.000 0.995 0.020 -0.099 0.000 -0.006 0.007 -0.067 4.000
629.000 0.995 0.001 -0.097 0.001 0.135 0.004 -0.064 4.000
634.000 0.995 0.018 -0.101 0.002 0.025 0.008 -0.067 4.000
667.000 0.996 0.012 -0.083 0.001 -0.038 0.009 -0.067 5.000
669.000 0.998 0.007 -0.065 0.001 -0.202 0.011 -0.065 5.000
