#IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID
258.000 1.000 -0.010 -0.006 -0.009 -3.483 0.124 0.147 1.000
260.000 1.000 -0.012 -0.007 -0.013 -3.461 0.148 0.139 1.000
985.000 0.996 0.027 -0.080 0.007 5.053 -0.034 0.293 1.000
261.000 1.000 -0.007 -0.006 -0.013 -3.449 0.146 0.143 1.000
262.000 1.000 -0.008 -0.006 -0.012 -3.438 0.139 0.144 1.000
263.000 1.000 -0.006 -0.007 -0.011 -3.427 0.133 0.139 1.000
264.000 1.000 -0.009 -0.007 -0.009 -3.416 0.122 0.138 1.000
265.000 1.000 -0.007 -0.006 -0.009 -3.405 0.117 0.147 1.000
266.000 1.000 -0.008 -0.007 -0.009 -3.395 0.123 0.139 1.000
686.000 0.999 -0.009 -0.045 0.005 1.517 -0.002 0.109 1.000
267.000 1.000 -0.008 -0.008 -0.011 -3.384 0.135 0.132 1.000
268.000 1.000 -0.009 -0.007 -0.011 -3.373 0.134 0.136 1.000
269.000 1.000 -0.005 -0.008 -0.010 -3.362 0.123 0.133 1.000
271.000 1.000 -0.005 -0.010 -0.008 -3.341 0.109 0.120 1.000
272.000 1.000 -0.005 -0.011 -0.008 -3.330 0.114 0.111 1.000
273.000 1.000 -0.006 -0.011 -0.009 -3.319 0.116 0.108 1.000
274.000 1.000 -0.005 -0.011 -0.009 -3.308 0.120 0.112 1.000
275.000 1.000 -0.004 -0.012 -0.010 -3.297 0.127 0.104 1.000
276.000 1.000 -0.001 -0.012 -0.010 -3.286 0.123 0.101 1.000
277.000 1.000 -0.001 -0.012 -0.010 -3.275 0.125 0.100 1.000
278.000 1.000 -0.003 -0.012 -0.010 -3.264 0.126 0.101 1.000
279.000 1.000 -0.004 -0.012 -0.009 -3.253 0.120 0.102 1.000
1078.000 0.995 0.019 -0.094 0.017 6.194 0.055 0.423 1.000
280.000 1.000 -0.005 -0.013 -0.010 -3.242 0.127 0.098 1.000
771.000 0.998 -0.001 -0.068 -0.002 2.510 -0.041 0.201 1.000
776.000 0.998 0.001 -0.069 -0.002 2.566 -0.039 0.204 1.000
281.000 1.000 -0.005 -0.013 -0.011 -3.231 0.132 0.096 1.000
282.000 1.000 -0.001 -0.012 -0.010 -3.220 0.125 0.103 1.000
283.000 1.000 -0.002 -0.010 -0.008 -3.208 0.108 0.112 1.000
625.000 1.000 -0.007 -0.027 0.009 0.791 0.014 0.083 1.000
284.000 1.000 0.001 -0.010 -0.005 -3.197 0.091 0.115 1.000
675.000 0.999 -0.011 -0.045 0.007 1.385 0.006 0.109 1.000
285.000 1.000 -0.000 -0.011 -0.006 -3.186 0.097 0.108 1.000
286.000 1.000 -0.002 -0.011 -0.006 -3.175 0.094 0.108 1.000
287.000 1.000 -0.004 -0.011 -0.007 -3.164 0.100 0.107 1.000
289.000 1.000 -0.007 -0.010 -0.009 -3.142 0.117 0.111 1.000
291.000 1.000 -0.007 -0.011 -0.008 -3.120 0.108 0.106 1.000
569.000 1.000 -0.014 -0.023 0.005 0.127 0.018 0.087 1.000
636.000 0.999 -0.011 -0.034 0.004 0.921 0.006 0.092 1.000
293.000 1.000 -0.003 -0.009 -0.006 -3.097 0.097 0.117 1.000
387.000 1.000 -0.012 -0.005 0.002 -2.043 0.054 0.135 1.000
294.000 1.000 0.001 -0.009 -0.005 -3.085 0.090 0.118 1.000
295.000 1.000 0.002 -0.009 -0.006 -3.073 0.094 0.121 1.000
296.000 1.000 0.010 -0.008 -0.003 -3.061 0.068 0.126 1.000
779.000 0.998 -0.001 -0.070 0.001 2.601 -0.028 0.206 1.000
297.000 1.000 0.007 -0.009 -0.004 -3.050 0.077 0.119 1.000
353.000 1.000 -0.010 -0.001 -0.009 -2.420 0.105 0.161 1.000
299.000 1.000 0.000 -0.010 -0.005 -3.029 0.085 0.110 1.000
300.000 1.000 -0.005 -0.010 -0.002 -3.017 0.068 0.112 1.000
301.000 1.000 -0.008 -0.010 -0.002 -3.006 0.070 0.110 1.000
302.000 1.000 -0.009 -0.011 -0.001 -2.995 0.065 0.104 1.000
370.000 1.000 -0.001 -0.006 -0.015 -2.233 0.128 0.133 1.000
303.000 1.000 -0.009 -0.012 -0.001 -2.984 0.067 0.102 1.000
305.000 1.000 -0.005 -0.009 -0.001 -2.960 0.062 0.115 1.000
307.000 1.000 -0.003 -0.010 -0.003 -2.937 0.077 0.113 1.000
308.000 1.000 0.002 -0.010 -0.006 -2.925 0.089 0.108 1.000
310.000 1.000 -0.007 -0.010 -0.002 -2.903 0.068 0.112 1.000
311.000 1.000 -0.008 -0.009 -0.001 -2.891 0.064 0.115 1.000
312.000 1.000 -0.009 -0.010 -0.001 -2.880 0.061 0.111 1.000
313.000 1.000 -0.010 -0.010 -0.002 -2.869 0.071 0.111 1.000
706.000 0.999 -0.008 -0.045 0.006 1.759 0.001 0.106 1.000
314.000 1.000 -0.009 -0.009 -0.002 -2.857 0.069 0.117 1.000
315.000 1.000 -0.008 -0.008 -0.001 -2.845 0.061 0.123 1.000
316.000 1.000 -0.010 -0.008 -0.003 -2.834 0.074 0.118 1.000
317.000 1.000 -0.010 -0.008 -0.002 -2.822 0.070 0.121 1.000
318.000 1.000 -0.009 -0.007 -0.001 -2.811 0.064 0.126 1.000
319.000 1.000 -0.013 -0.005 0.001 -2.799 0.054 0.138 1.000
321.000 1.000 -0.012 -0.005 -0.000 -2.777 0.061 0.140 1.000
322.000 1.000 -0.009 -0.004 0.002 -2.765 0.047 0.144 1.000
323.000 1.000 -0.013 -0.004 -0.002 -2.753 0.068 0.146 1.000
650.000 0.999 -0.013 -0.038 0.009 1.086 0.013 0.097 1.000
325.000 1.000 -0.013 -0.003 -0.003 -2.731 0.074 0.148 1.000
326.000 1.000 -0.011 -0.002 -0.004 -2.719 0.080 0.157 1.000
327.000 1.000 -0.010 -0.001 -0.004 -2.708 0.081 0.161 1.000
328.000 1.000 -0.008 -0.002 -0.005 -2.697 0.085 0.155 1.000
329.000 1.000 -0.008 -0.000 -0.004 -2.685 0.083 0.163 1.000
498.000 1.000 -0.006 -0.020 0.000 -0.719 0.027 0.097 1.000
330.000 1.000 -0.010 0.000 -0.005 -2.674 0.085 0.168 1.000
331.000 1.000 -0.015 0.001 -0.006 -2.662 0.092 0.169 1.000
635.000 0.999 -0.008 -0.033 0.007 0.909 0.010 0.091 1.000
332.000 1.000 -0.018 0.004 -0.004 -2.649 0.086 0.187 1.000
1015.000 0.995 0.019 -0.099 0.023 5.404 0.119 0.489 1.000
333.000 1.000 -0.012 0.005 -0.006 -2.637 0.091 0.192 1.000
792.000 0.998 -0.005 -0.066 0.006 2.753 -0.002 0.186 1.000
335.000 1.000 -0.012 0.002 -0.008 -2.617 0.103 0.178 1.000
557.000 1.000 -0.017 -0.025 0.008 -0.015 0.019 0.088 1.000
336.000 1.000 -0.014 0.002 -0.009 -2.606 0.109 0.175 1.000
337.000 1.000 -0.017 0.002 -0.009 -2.595 0.109 0.174 1.000
796.000 0.998 0.003 -0.064 0.009 2.800 0.013 0.175 1.000
338.000 1.000 -0.020 0.004 -0.008 -2.583 0.104 0.184 1.000
339.000 1.000 -0.013 0.002 -0.009 -2.573 0.109 0.177 1.000
340.000 1.000 -0.011 0.003 -0.009 -2.562 0.110 0.178 1.000
523.000 1.000 -0.005 -0.017 0.001 -0.415 0.023 0.099 1.000
341.000 1.000 -0.010 0.002 -0.010 -2.551 0.112 0.176 1.000
343.000 1.000 -0.012 0.001 -0.011 -2.529 0.116 0.167 1.000
345.000 1.000 -0.013 -0.001 -0.013 -2.507 0.131 0.159 1.000
690.000 0.999 -0.011 -0.047 0.005 1.566 -0.001 0.114 1.000
346.000 1.000 -0.012 0.000 -0.012 -2.496 0.125 0.166 1.000
466.000 1.000 -0.010 -0.004 0.005 -1.101 0.024 0.134 1.000
616.000 1.000 -0.009 -0.024 0.007 0.683 0.012 0.081 1.000
347.000 1.000 -0.015 0.001 -0.011 -2.485 0.118 0.168 1.000
381.000 1.000 -0.007 -0.005 -0.004 -2.112 0.078 0.135 1.000
722.000 0.999 -0.013 -0.042 0.007 1.951 0.002 0.094 1.000
348.000 1.000 -0.015 0.000 -0.009 -2.474 0.111 0.167 1.000
841.000 0.998 0.000 -0.056 0.011 3.343 0.022 0.123 1.000
349.000 1.000 -0.016 0.000 -0.008 -2.463 0.106 0.165 1.000
351.000 1.000 -0.014 0.000 -0.008 -2.442 0.103 0.164 1.000
772.000 0.998 -0.003 -0.070 -0.003 2.520 -0.047 0.208 1.000
352.000 1.000 -0.014 -0.000 -0.009 -2.431 0.106 0.162 1.000
845.000 0.998 -0.006 -0.055 0.011 3.391 0.021 0.120 1.000
354.000 1.000 -0.009 -0.000 -0.010 -2.409 0.109 0.163 1.000
355.000 1.000 -0.010 0.000 -0.010 -2.397 0.111 0.165 1.000
676.000 0.999 -0.008 -0.045 0.006 1.398 0.003 0.110 1.000
356.000 1.000 -0.009 0.001 -0.009 -2.386 0.108 0.167 1.000
357.000 1.000 -0.007 0.000 -0.008 -2.375 0.101 0.164 1.000
358.000 1.000 -0.007 0.001 -0.005 -2.364 0.083 0.167 1.000
359.000 1.000 -0.004 0.001 -0.002 -2.353 0.068 0.170 1.000
1087.000 0.995 0.020 -0.096 0.010 6.304 -0.038 0.448 1.000
360.000 1.000 -0.009 -0.002 -0.011 -2.343 0.114 0.151 1.000
362.000 1.000 -0.010 -0.004 -0.013 -2.322 0.124 0.142 1.000
418.000 1.000 -0.016 -0.003 0.012 -1.675 0.010 0.138 1.000
473.000 1.000 -0.014 -0.009 0.005 -1.017 0.024 0.121 1.000
363.000 1.000 -0.009 -0.005 -0.012 -2.312 0.121 0.137 1.000
364.000 1.000 -0.011 -0.005 -0.012 -2.301 0.119 0.139 1.000
793.000 0.998 -0.004 -0.066 0.006 2.765 -0.000 0.184 1.000
1085.000 0.995 0.022 -0.099 0.011 6.277 -0.018 0.481 1.000
365.000 1.000 -0.010 -0.004 -0.011 -2.290 0.114 0.143 1.000
367.000 1.000 -0.007 -0.004 -0.010 -2.267 0.108 0.142 1.000
369.000 1.000 -0.004 -0.005 -0.012 -2.245 0.116 0.138 1.000
371.000 1.000 0.004 -0.006 -0.012 -2.222 0.115 0.133 1.000
372.000 1.000 -0.002 -0.006 -0.009 -2.212 0.101 0.132 1.000
486.000 1.000 -0.001 -0.014 0.005 -0.860 0.019 0.108 1.000
373.000 1.000 -0.004 -0.006 -0.006 -2.202 0.089 0.132 1.000
712.000 0.999 -0.018 -0.046 0.005 1.831 -0.004 0.110 1.000
374.000 1.000 -0.008 -0.007 -0.006 -2.191 0.088 0.129 1.000
442.000 1.000 -0.013 -0.001 0.008 -1.388 0.019 0.143 1.000
375.000 1.000 -0.008 -0.006 -0.006 -2.180 0.091 0.134 1.000
597.000 1.000 -0.007 -0.026 0.007 0.459 0.014 0.085 1.000
637.000 0.999 -0.005 -0.032 0.004 0.933 0.004 0.089 1.000
376.000 1.000 -0.009 -0.005 -0.006 -2.168 0.090 0.135 1.000
378.000 1.000 -0.012 -0.004 -0.004 -2.144 0.081 0.141 1.000
379.000 1.000 -0.011 -0.004 -0.003 -2.133 0.077 0.141 1.000
380.000 1.000 -0.009 -0.004 -0.003 -2.123 0.075 0.138 1.000
748.000 0.999 -0.006 -0.054 0.000 2.250 -0.026 0.139 1.000
383.000 1.000 -0.008 -0.005 -0.003 -2.089 0.075 0.133 1.000
493.000 1.000 -0.006 -0.016 0.004 -0.778 0.022 0.104 1.000
645.000 0.999 -0.001 -0.038 0.004 1.027 0.003 0.098 1.000
384.000 1.000 -0.009 -0.004 -0.000 -2.077 0.061 0.138 1.000
385.000 1.000 -0.011 -0.004 0.003 -2.065 0.051 0.139 1.000
386.000 1.000 -0.013 -0.004 0.002 -2.054 0.054 0.137 1.000
388.000 1.000 -0.012 -0.006 0.000 -2.032 0.060 0.131 1.000
389.000 1.000 -0.014 -0.006 0.001 -2.020 0.056 0.130 1.000
390.000 1.000 -0.016 -0.005 0.004 -2.008 0.046 0.133 1.000
913.000 0.997 -0.005 -0.077 0.017 4.202 0.060 0.272 1.000
391.000 1.000 -0.017 -0.005 0.005 -1.997 0.043 0.134 1.000
392.000 1.000 -0.017 -0.004 0.005 -1.986 0.042 0.135 1.000
393.000 1.000 -0.015 -0.004 0.006 -1.974 0.036 0.137 1.000
394.000 1.000 -0.015 -0.005 0.008 -1.962 0.030 0.133 1.000
395.000 1.000 -0.017 -0.005 0.008 -1.950 0.028 0.132 1.000
397.000 1.000 -0.022 -0.006 0.008 -1.927 0.031 0.130 1.000
398.000 1.000 -0.021 -0.004 0.009 -1.915 0.025 0.135 1.000
399.000 1.000 -0.016 -0.004 0.011 -1.903 0.015 0.137 1.000
474.000 1.000 -0.011 -0.010 0.005 -1.005 0.022 0.120 1.000
400.000 1.000 -0.013 -0.005 0.012 -1.891 0.013 0.135 1.000
487.000 1.000 -0.011 -0.014 0.006 -0.848 0.019 0.109 1.000
504.000 1.000 -0.007 -0.020 0.003 -0.646 0.023 0.096 1.000
580.000 1.000 -0.021 -0.023 0.005 0.256 0.019 0.086 1.000
680.000 0.999 -0.015 -0.045 0.005 1.446 0.000 0.111 1.000
401.000 1.000 -0.012 -0.005 0.012 -1.879 0.010 0.132 1.000
402.000 1.000 -0.016 -0.006 0.012 -1.867 0.013 0.131 1.000
403.000 1.000 -0.019 -0.005 0.013 -1.855 0.009 0.132 1.000
515.000 1.000 -0.000 -0.022 -0.001 -0.513 0.026 0.092 1.000
404.000 1.000 -0.019 -0.004 0.015 -1.842 0.002 0.137 1.000
405.000 1.000 -0.015 -0.004 0.016 -1.830 -0.005 0.137 1.000
864.000 0.998 0.000 -0.059 0.016 3.620 0.057 0.141 1.000
898.000 0.997 -0.005 -0.072 0.014 4.026 0.034 0.231 1.000
406.000 1.000 -0.015 -0.004 0.016 -1.818 -0.004 0.137 1.000
407.000 1.000 -0.016 -0.005 0.014 -1.806 0.002 0.133 1.000
408.000 1.000 -0.018 -0.006 0.013 -1.795 0.008 0.129 1.000
409.000 1.000 -0.022 -0.005 0.013 -1.783 0.008 0.132 1.000
411.000 1.000 -0.014 -0.003 0.014 -1.758 0.004 0.141 1.000
412.000 1.000 -0.012 -0.004 0.012 -1.747 0.011 0.136 1.000
464.000 1.000 -0.011 0.001 0.011 -1.124 0.010 0.145 1.000
414.000 1.000 -0.020 -0.002 0.015 -1.722 0.003 0.143 1.000
415.000 1.000 -0.022 -0.004 0.013 -1.711 0.010 0.138 1.000
416.000 1.000 -0.019 -0.003 0.012 -1.698 0.010 0.139 1.000
428.000 1.000 -0.020 -0.002 0.012 -1.556 0.010 0.140 1.000
417.000 1.000 -0.018 -0.003 0.011 -1.687 0.013 0.137 1.000
419.000 1.000 -0.015 -0.001 0.014 -1.662 0.003 0.146 1.000
516.000 1.000 -0.009 -0.023 -0.000 -0.502 0.027 0.092 1.000
420.000 1.000 -0.018 -0.002 0.016 -1.651 -0.002 0.143 1.000
421.000 1.000 -0.019 -0.002 0.015 -1.638 0.000 0.142 1.000
422.000 1.000 -0.015 -0.001 0.017 -1.626 -0.009 0.145 1.000
423.000 1.000 -0.015 -0.001 0.015 -1.615 -0.000 0.144 1.000
424.000 1.000 -0.019 -0.003 0.011 -1.603 0.012 0.139 1.000
425.000 1.000 -0.019 -0.004 0.008 -1.593 0.023 0.135 1.000
764.000 0.998 0.000 -0.063 0.000 2.432 -0.028 0.175 1.000
426.000 1.000 -0.019 -0.005 0.009 -1.581 0.022 0.132 1.000
427.000 1.000 -0.020 -0.003 0.012 -1.568 0.012 0.139 1.000
480.000 1.000 -0.004 -0.012 0.001 -0.935 0.030 0.113 1.000
430.000 1.000 -0.019 -0.001 0.010 -1.532 0.017 0.144 1.000
431.000 1.000 -0.017 -0.001 0.009 -1.519 0.018 0.144 1.000
432.000 1.000 -0.014 -0.000 0.009 -1.507 0.016 0.146 1.000
433.000 1.000 -0.012 -0.001 0.007 -1.495 0.022 0.144 1.000
782.000 0.997 -0.001 -0.071 -0.000 2.635 -0.033 0.213 1.000
434.000 1.000 -0.014 -0.001 0.008 -1.484 0.019 0.144 1.000
435.000 1.000 -0.014 0.000 0.010 -1.472 0.016 0.147 1.000
437.000 1.000 -0.017 0.001 0.009 -1.448 0.018 0.148 1.000
440.000 1.000 -0.016 0.000 0.009 -1.411 0.019 0.148 1.000
441.000 1.000 -0.016 -0.001 0.008 -1.400 0.020 0.145 1.000
443.000 1.000 -0.012 -0.001 0.008 -1.376 0.019 0.145 1.000
588.000 1.000 -0.011 -0.025 0.009 0.352 0.017 0.086 1.000
445.000 1.000 -0.010 0.002 0.010 -1.351 0.011 0.151 1.000
446.000 1.000 -0.001 0.001 0.010 -1.340 0.009 0.147 1.000
447.000 1.000 -0.001 -0.003 0.006 -1.330 0.021 0.138 1.000
448.000 1.000 -0.011 -0.004 0.003 -1.320 0.035 0.136 1.000
449.000 1.000 -0.014 -0.001 0.004 -1.307 0.031 0.142 1.000
798.000 0.998 -0.005 -0.065 0.005 2.823 -0.008 0.182 1.000
844.000 0.998 -0.007 -0.056 0.010 3.378 0.017 0.128 1.000
450.000 1.000 -0.015 0.001 0.008 -1.293 0.020 0.149 1.000
776.000 0.998 0.001 -0.069 -0.002 2.566 -0.039 0.204 1.000
451.000 1.000 -0.012 0.002 0.009 -1.280 0.016 0.151 1.000
501.000 1.000 -0.007 -0.021 -0.003 -0.683 0.032 0.095 1.000
986.000 0.996 0.028 -0.080 0.007 5.065 -0.034 0.296 1.000
452.000 1.000 -0.009 0.001 0.006 -1.269 0.022 0.149 1.000
453.000 1.000 -0.010 0.001 0.005 -1.257 0.026 0.147 1.000
456.000 1.000 -0.012 0.003 0.006 -1.219 0.024 0.155 1.000
725.000 0.999 -0.005 -0.042 0.008 1.987 0.005 0.093 1.000
457.000 1.000 -0.000 0.004 0.004 -1.207 0.024 0.157 1.000
916.000 0.997 -0.002 -0.076 0.017 4.238 0.060 0.260 1.000
458.000 1.000 0.003 0.002 0.008 -1.197 0.013 0.149 1.000
689.000 0.999 -0.010 -0.047 0.005 1.553 -0.002 0.115 1.000
459.000 1.000 -0.005 0.002 0.010 -1.185 0.011 0.150 1.000
460.000 1.000 -0.006 0.002 0.009 -1.173 0.015 0.149 1.000
461.000 1.000 -0.014 -0.000 0.007 -1.160 0.021 0.144 1.000
463.000 1.000 -0.009 0.002 0.010 -1.135 0.011 0.148 1.000
465.000 1.000 -0.012 -0.002 0.008 -1.112 0.018 0.139 1.000
468.000 1.000 -0.005 -0.005 0.005 -1.078 0.024 0.131 1.000
641.000 0.999 -0.006 -0.035 0.009 0.981 0.013 0.093 1.000
469.000 1.000 -0.003 -0.005 0.006 -1.065 0.019 0.131 1.000
470.000 1.000 -0.003 -0.005 0.007 -1.053 0.018 0.129 1.000
471.000 1.000 -0.010 -0.007 0.006 -1.041 0.022 0.127 1.000
472.000 1.000 -0.016 -0.009 0.005 -1.029 0.024 0.122 1.000
855.000 0.998 -0.006 -0.058 0.020 3.511 0.084 0.135 1.000
475.000 1.000 -0.011 -0.009 0.006 -0.993 0.021 0.120 1.000
571.000 1.000 -0.013 -0.025 0.003 0.149 0.018 0.086 1.000
476.000 1.000 -0.012 -0.009 0.007 -0.981 0.018 0.121 1.000
477.000 1.000 -0.012 -0.008 0.009 -0.969 0.016 0.122 1.000
478.000 1.000 -0.014 -0.010 0.006 -0.958 0.022 0.119 1.000
479.000 1.000 -0.011 -0.011 0.003 -0.947 0.028 0.115 1.000
480.000 1.000 -0.004 -0.012 0.001 -0.935 0.031 0.113 1.000
876.000 0.998 0.003 -0.060 0.018 3.766 0.064 0.147 1.000
878.000 0.998 -0.004 -0.061 0.018 3.790 0.068 0.151 1.000
481.000 1.000 -0.001 -0.013 0.002 -0.923 0.027 0.110 1.000
481.000 1.000 -0.001 -0.013 0.002 -0.923 0.027 0.110 1.000
482.000 1.000 -0.004 -0.013 0.003 -0.910 0.024 0.112 1.000
482.000 1.000 -0.005 -0.013 0.003 -0.910 0.024 0.112 1.000
564.000 1.000 -0.010 -0.024 0.006 0.068 0.018 0.087 1.000
669.000 0.999 -0.016 -0.046 0.009 1.314 0.011 0.114 1.000
483.000 1.000 -0.006 -0.012 0.004 -0.898 0.023 0.113 1.000
483.000 1.000 -0.006 -0.012 0.004 -0.898 0.023 0.112 1.000
484.000 1.000 0.000 -0.013 0.005 -0.885 0.018 0.112 1.000
484.000 1.000 0.000 -0.012 0.005 -0.885 0.018 0.112 1.000
983.000 0.996 0.028 -0.079 0.008 5.029 -0.027 0.283 1.000
485.000 1.000 0.003 -0.014 0.005 -0.872 0.018 0.109 1.000
497.000 1.000 -0.006 -0.018 0.000 -0.730 0.028 0.100 1.000
485.000 1.000 0.004 -0.013 0.005 -0.872 0.018 0.110 1.000
1009.000 0.995 0.017 -0.096 0.019 5.332 0.082 0.458 1.000
486.000 1.000 -0.001 -0.014 0.005 -0.860 0.019 0.108 1.000
810.000 0.998 -0.004 -0.060 0.009 2.967 0.013 0.154 1.000
824.000 0.998 -0.002 -0.058 0.006 3.137 -0.004 0.142 1.000
488.000 1.000 -0.013 -0.017 0.006 -0.837 0.019 0.104 1.000
490.000 1.000 -0.015 -0.014 0.010 -0.813 0.014 0.109 1.000
490.000 1.000 -0.015 -0.014 0.010 -0.813 0.014 0.109 1.000
491.000 1.000 -0.004 -0.015 0.009 -0.801 0.013 0.107 1.000
491.000 1.000 -0.005 -0.014 0.009 -0.801 0.013 0.107 1.000
492.000 1.000 -0.003 -0.015 0.006 -0.790 0.018 0.105 1.000
493.000 1.000 -0.006 -0.016 0.004 -0.778 0.022 0.104 1.000
494.000 1.000 -0.009 -0.016 0.002 -0.766 0.025 0.104 1.000
494.000 1.000 -0.009 -0.016 0.002 -0.766 0.025 0.104 1.000
495.000 1.000 -0.009 -0.016 -0.001 -0.754 0.031 0.104 1.000
496.000 1.000 -0.004 -0.015 0.000 -0.741 0.027 0.104 1.000
496.000 1.000 -0.004 -0.016 0.000 -0.741 0.027 0.104 1.000
498.000 1.000 -0.006 -0.020 0.000 -0.719 0.027 0.097 1.000
907.000 0.997 -0.006 -0.073 0.015 4.132 0.038 0.243 1.000
499.000 1.000 -0.005 -0.020 -0.001 -0.707 0.029 0.097 1.000
499.000 1.000 -0.005 -0.020 -0.001 -0.707 0.029 0.097 1.000
500.000 1.000 -0.006 -0.020 -0.002 -0.695 0.030 0.097 1.000
850.000 0.998 -0.005 -0.057 0.015 3.451 0.047 0.132 1.000
912.000 0.997 -0.006 -0.078 0.016 4.189 0.046 0.277 1.000
976.000 0.997 0.029 -0.075 0.006 4.948 -0.041 0.244 1.000
500.000 1.000 -0.006 -0.020 -0.002 -0.695 0.030 0.097 1.000
501.000 1.000 -0.007 -0.020 -0.003 -0.683 0.032 0.096 1.000
502.000 1.000 -0.004 -0.019 0.000 -0.670 0.026 0.097 1.000
703.000 0.999 -0.016 -0.047 0.003 1.723 -0.008 0.115 1.000
502.000 1.000 -0.004 -0.019 0.000 -0.670 0.026 0.097 1.000
596.000 1.000 -0.007 -0.026 0.007 0.446 0.014 0.086 1.000
503.000 1.000 -0.004 -0.020 0.003 -0.658 0.023 0.097 1.000
503.000 1.000 -0.004 -0.019 0.003 -0.658 0.023 0.097 1.000
759.000 0.998 -0.002 -0.059 0.001 2.376 -0.025 0.158 1.000
803.000 0.998 -0.001 -0.065 0.006 2.882 -0.001 0.179 1.000
504.000 1.000 -0.006 -0.020 0.003 -0.646 0.023 0.096 1.000
505.000 1.000 -0.017 -0.020 0.002 -0.635 0.026 0.097 1.000
505.000 1.000 -0.017 -0.020 0.002 -0.635 0.026 0.097 1.000
506.000 1.000 -0.022 -0.020 0.003 -0.622 0.027 0.097 1.000
506.000 1.000 -0.022 -0.020 0.003 -0.622 0.027 0.097 1.000
507.000 1.000 -0.015 -0.021 -0.000 -0.610 0.029 0.095 1.000
921.000 0.997 0.002 -0.077 0.015 4.296 0.040 0.275 1.000
507.000 1.000 -0.015 -0.021 -0.000 -0.610 0.029 0.095 1.000
508.000 1.000 -0.015 -0.022 -0.003 -0.599 0.033 0.093 1.000
508.000 1.000 -0.015 -0.022 -0.003 -0.599 0.033 0.093 1.000
905.000 0.997 -0.008 -0.074 0.013 4.108 0.021 0.250 1.000
509.000 1.000 -0.013 -0.022 -0.003 -0.588 0.033 0.093 1.000
561.000 1.000 -0.013 -0.026 0.005 0.032 0.019 0.088 1.000
881.000 0.998 0.003 -0.062 0.016 3.827 0.051 0.158 1.000
509.000 1.000 -0.013 -0.022 -0.003 -0.588 0.033 0.093 1.000
510.000 1.000 -0.008 -0.021 -0.001 -0.575 0.029 0.094 1.000
510.000 1.000 -0.008 -0.021 -0.001 -0.575 0.029 0.094 1.000
511.000 1.000 -0.005 -0.021 -0.000 -0.562 0.026 0.094 1.000
511.000 1.000 -0.005 -0.021 -0.000 -0.562 0.026 0.094 1.000
512.000 1.000 -0.008 -0.020 0.002 -0.549 0.025 0.096 1.000
513.000 1.000 -0.008 -0.020 0.002 -0.536 0.023 0.096 1.000
586.000 1.000 -0.012 -0.024 0.010 0.328 0.017 0.086 1.000
621.000 1.000 0.001 -0.025 0.004 0.743 0.006 0.081 1.000
683.000 0.999 -0.009 -0.046 0.004 1.482 -0.004 0.112 1.000
513.000 1.000 -0.008 -0.020 0.002 -0.536 0.023 0.096 1.000
514.000 1.000 -0.002 -0.021 -0.001 -0.525 0.026 0.094 1.000
514.000 1.000 -0.002 -0.021 -0.001 -0.525 0.026 0.094 1.000
515.000 1.000 -0.000 -0.022 -0.001 -0.513 0.026 0.093 1.000
516.000 1.000 -0.009 -0.023 -0.000 -0.502 0.027 0.092 1.000
517.000 1.000 -0.013 -0.021 0.001 -0.489 0.027 0.095 1.000
577.000 1.000 -0.011 -0.022 0.007 0.221 0.017 0.085 1.000
517.000 1.000 -0.013 -0.021 0.001 -0.489 0.027 0.095 1.000
518.000 1.000 -0.003 -0.020 0.003 -0.476 0.021 0.096 1.000
567.000 1.000 -0.013 -0.025 0.002 0.102 0.018 0.087 1.000
518.000 1.000 -0.003 -0.020 0.003 -0.476 0.021 0.096 1.000
519.000 1.000 -0.006 -0.019 0.005 -0.464 0.020 0.097 1.000
521.000 1.000 -0.006 -0.019 0.002 -0.440 0.023 0.098 1.000
519.000 1.000 -0.006 -0.019 0.005 -0.464 0.020 0.097 1.000
520.000 1.000 -0.010 -0.020 0.004 -0.453 0.021 0.097 1.000
521.000 1.000 -0.006 -0.018 0.002 -0.440 0.023 0.098 1.000
636.000 0.999 -0.011 -0.034 0.004 0.921 0.006 0.092 1.000
522.000 1.000 -0.006 -0.018 0.001 -0.428 0.025 0.098 1.000
915.000 0.997 -0.005 -0.076 0.016 4.226 0.048 0.260 1.000
523.000 1.000 -0.005 -0.017 0.001 -0.415 0.023 0.100 1.000
869.000 0.998 0.003 -0.057 0.019 3.682 0.077 0.129 1.000
524.000 1.000 -0.003 -0.017 0.003 -0.403 0.020 0.099 1.000
639.000 0.999 -0.004 -0.035 0.003 0.956 0.003 0.094 1.000
524.000 1.000 -0.003 -0.017 0.003 -0.403 0.020 0.099 1.000
525.000 1.000 -0.004 -0.015 0.003 -0.390 0.020 0.101 1.000
1072.000 0.996 0.018 -0.091 0.015 6.121 0.030 0.393 1.000
526.000 1.000 -0.002 -0.014 0.004 -0.378 0.019 0.102 1.000
875.000 0.998 0.004 -0.060 0.019 3.755 0.073 0.145 1.000
991.000 0.996 0.025 -0.082 0.011 5.124 0.007 0.319 1.000
527.000 1.000 -0.002 -0.012 0.009 -0.364 0.014 0.103 1.000
600.000 1.000 -0.011 -0.024 0.008 0.495 0.015 0.084 1.000
529.000 1.000 0.001 -0.014 0.007 -0.341 0.015 0.101 1.000
