#IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID
226.000 0.995 0.006 -0.103 0.001 0.767 0.000 -0.092 1.000
265.000 0.993 0.001 -0.120 0.020 -0.125 0.008 -0.160 1.000
227.000 0.995 0.006 -0.102 0.006 0.751 0.010 -0.094 1.000
478.000 0.971 0.015 -0.237 -0.016 -4.977 0.211 -1.253 1.000
381.000 0.980 0.014 -0.198 -0.026 -2.807 0.207 -0.661 1.000
228.000 0.995 0.012 -0.097 0.011 0.724 0.018 -0.102 1.000
228.000 0.995 0.012 -0.096 0.011 0.724 0.018 -0.102 1.000
298.000 0.991 -0.000 -0.136 0.017 -0.898 0.002 -0.234 1.000
229.000 0.995 0.021 -0.098 0.009 0.697 0.016 -0.101 1.000
231.000 0.994 0.025 -0.105 0.000 0.644 0.006 -0.092 1.000
302.000 0.994 -0.019 -0.104 0.012 -1.012 0.007 -0.171 1.000
232.000 0.996 0.017 -0.090 0.001 0.614 0.006 -0.112 1.000
233.000 0.996 0.016 -0.085 0.001 0.593 0.006 -0.118 1.000
271.000 0.992 -0.022 -0.122 0.003 -0.261 0.008 -0.166 1.000
233.000 0.996 0.017 -0.084 0.001 0.593 0.007 -0.119 1.000
234.000 0.996 0.022 -0.082 -0.000 0.577 0.006 -0.121 1.000
235.000 0.997 0.024 -0.077 -0.003 0.549 0.005 -0.129 1.000
291.000 0.987 -0.010 -0.160 0.003 -0.722 0.022 -0.258 1.000
235.000 0.997 0.023 -0.076 -0.003 0.548 0.005 -0.129 1.000
236.000 0.996 0.019 -0.084 -0.004 0.524 0.003 -0.120 1.000
237.000 0.997 0.018 -0.079 -0.002 0.497 0.005 -0.127 1.000
237.000 0.997 0.018 -0.079 -0.002 0.497 0.005 -0.127 1.000
238.000 0.997 0.012 -0.071 0.001 0.468 0.007 -0.134 1.000
240.000 0.996 0.016 -0.089 -0.003 0.422 0.004 -0.120 1.000
498.000 0.978 0.014 -0.210 -0.007 -5.494 0.114 -1.029 1.000
241.000 0.996 0.011 -0.093 -0.006 0.407 0.003 -0.117 1.000
323.000 0.990 -0.002 -0.144 0.007 -1.486 0.021 -0.299 1.000
242.000 0.995 0.006 -0.096 -0.008 0.396 0.000 -0.115 1.000
4.000 1.000 0.007 0.008 0.007 5.996 -0.078 -0.625 1.000
243.000 0.995 -0.001 -0.099 -0.010 0.369 -0.003 -0.114 1.000
243.000 0.995 -0.001 -0.099 -0.010 0.369 -0.003 -0.114 1.000
288.000 0.989 0.006 -0.149 -0.007 -0.666 0.038 -0.233 1.000
293.000 0.986 0.004 -0.166 -0.003 -0.769 0.035 -0.275 1.000
244.000 0.996 -0.002 -0.087 -0.009 0.350 -0.002 -0.123 1.000
307.000 0.993 -0.021 -0.119 0.009 -1.119 0.016 -0.202 1.000
412.000 0.994 -0.026 -0.092 -0.049 -3.583 0.430 0.022 1.000
245.000 0.997 -0.000 -0.075 -0.008 0.319 0.001 -0.132 1.000
245.000 0.997 -0.001 -0.075 -0.008 0.320 0.001 -0.132 1.000
246.000 0.996 0.014 -0.083 -0.004 0.294 0.007 -0.129 1.000
305.000 0.994 -0.017 -0.110 0.017 -1.071 -0.001 -0.181 1.000
313.000 0.990 -0.010 -0.139 -0.002 -1.246 0.045 -0.258 1.000
246.000 0.996 0.014 -0.083 -0.004 0.294 0.006 -0.130 1.000
248.000 0.995 0.023 -0.100 0.007 0.250 0.017 -0.125 1.000
249.000 0.994 0.025 -0.102 0.010 0.235 0.018 -0.126 1.000
250.000 0.996 0.021 -0.080 0.016 0.202 0.019 -0.138 1.000
252.000 0.995 0.015 -0.093 0.016 0.154 0.016 -0.139 1.000
253.000 0.995 0.008 -0.096 0.006 0.130 0.012 -0.140 1.000
254.000 0.994 -0.002 -0.111 -0.000 0.110 0.009 -0.138 1.000
255.000 0.992 -0.002 -0.128 -0.002 0.095 0.009 -0.137 1.000
267.000 0.993 -0.019 -0.114 0.026 -0.176 -0.001 -0.159 1.000
256.000 0.992 -0.000 -0.129 -0.008 0.080 0.010 -0.139 1.000
257.000 0.994 -0.002 -0.109 -0.014 0.050 0.011 -0.143 1.000
261.000 0.995 0.022 -0.087 0.038 -0.051 0.012 -0.153 1.000
263.000 0.995 0.016 -0.094 0.036 -0.082 0.011 -0.154 1.000
340.000 0.984 0.011 -0.178 0.011 -1.843 0.009 -0.451 1.000
264.000 0.993 0.013 -0.110 0.028 -0.102 0.009 -0.158 1.000
431.000 0.989 0.007 -0.147 -0.032 -4.017 0.317 -0.358 1.000
266.000 0.991 -0.013 -0.133 0.023 -0.145 0.003 -0.164 1.000
268.000 0.994 -0.025 -0.106 0.021 -0.203 0.000 -0.156 1.000
357.000 0.976 -0.009 -0.219 -0.020 -2.206 0.143 -0.676 1.000
270.000 0.992 -0.019 -0.127 0.013 -0.233 0.003 -0.167 1.000
489.000 0.974 -0.005 -0.225 -0.018 -5.250 0.231 -1.170 1.000
492.000 0.977 -0.004 -0.211 -0.036 -5.346 0.428 -1.020 1.000
272.000 0.990 -0.028 -0.136 -0.002 -0.283 0.010 -0.175 1.000
273.000 0.992 -0.030 -0.120 -0.001 -0.315 0.010 -0.167 1.000
274.000 0.991 -0.032 -0.127 -0.001 -0.341 0.013 -0.172 1.000
276.000 0.992 -0.019 -0.126 -0.010 -0.389 0.023 -0.176 1.000
361.000 0.978 -0.023 -0.206 0.003 -2.326 0.034 -0.633 1.000
280.000 0.990 -0.018 -0.139 -0.006 -0.479 0.025 -0.195 1.000
281.000 0.990 -0.002 -0.140 -0.005 -0.505 0.027 -0.199 1.000
389.000 0.978 -0.032 -0.205 -0.013 -2.984 0.131 -0.739 1.000
283.000 0.988 -0.002 -0.155 -0.005 -0.548 0.031 -0.221 1.000
320.000 0.991 -0.010 -0.135 0.010 -1.414 0.013 -0.267 1.000
286.000 0.987 -0.006 -0.162 0.001 -0.611 0.025 -0.241 1.000
287.000 0.987 0.007 -0.159 -0.004 -0.638 0.033 -0.242 1.000
290.000 0.985 -0.008 -0.170 0.002 -0.702 0.023 -0.270 1.000
490.000 0.975 0.001 -0.222 -0.028 -5.277 0.343 -1.136 1.000
292.000 0.982 -0.004 -0.191 0.005 -0.730 0.023 -0.308 1.000
386.000 0.987 0.014 -0.156 -0.026 -2.978 0.210 -0.424 1.000
294.000 0.990 0.004 -0.143 -0.009 -0.806 0.045 -0.242 1.000
295.000 0.989 0.001 -0.151 -0.002 -0.828 0.034 -0.258 1.000
297.000 0.992 -0.001 -0.122 0.013 -0.889 0.010 -0.209 1.000
353.000 0.978 0.002 -0.206 -0.016 -2.118 0.120 -0.601 1.000
396.000 0.986 -0.014 -0.168 0.000 -3.197 0.061 -0.509 1.000
299.000 0.992 0.006 -0.124 0.016 -0.929 0.003 -0.213 1.000
304.000 0.993 -0.023 -0.119 0.017 -1.053 -0.002 -0.199 1.000
359.000 0.974 -0.021 -0.221 -0.038 -2.247 0.225 -0.699 1.000
306.000 0.993 -0.015 -0.118 0.011 -1.094 0.013 -0.198 1.000
310.000 0.994 -0.006 -0.113 0.005 -1.197 0.028 -0.189 1.000
314.000 0.994 -0.011 -0.110 -0.002 -1.284 0.047 -0.187 1.000
348.000 0.982 -0.011 -0.190 0.001 -2.018 0.046 -0.517 1.000
387.000 0.982 0.018 -0.186 -0.039 -2.966 0.298 -0.605 1.000
315.000 0.993 -0.007 -0.120 -0.001 -1.307 0.046 -0.214 1.000
360.000 0.977 -0.035 -0.209 -0.011 -2.298 0.095 -0.649 1.000
318.000 0.989 -0.010 -0.149 0.012 -1.364 0.008 -0.302 1.000
421.000 0.992 0.019 -0.114 -0.058 -3.787 0.485 -0.097 1.000
383.000 0.971 -0.001 -0.238 -0.022 -2.787 0.184 -0.903 1.000
319.000 0.988 -0.011 -0.155 0.012 -1.376 0.007 -0.320 1.000
325.000 0.988 -0.004 -0.154 0.015 -1.527 -0.004 -0.333 1.000
326.000 0.989 -0.006 -0.149 0.018 -1.546 -0.012 -0.318 1.000
327.000 0.985 -0.007 -0.171 0.015 -1.557 -0.004 -0.389 1.000
328.000 0.986 -0.003 -0.168 0.007 -1.585 0.023 -0.384 1.000
476.000 0.972 0.011 -0.233 -0.014 -4.939 0.188 -1.209 1.000
329.000 0.985 -0.009 -0.174 -0.004 -1.605 0.057 -0.407 1.000
410.000 0.995 -0.007 -0.070 -0.068 -3.512 0.544 0.186 1.000
330.000 0.983 -0.013 -0.185 -0.001 -1.622 0.047 -0.445 1.000
379.000 0.985 0.001 -0.169 -0.015 -2.796 0.144 -0.493 1.000
333.000 0.983 -0.003 -0.182 0.017 -1.686 -0.013 -0.445 1.000
334.000 0.985 0.007 -0.174 0.017 -1.719 -0.011 -0.422 1.000
335.000 0.984 0.005 -0.180 0.011 -1.740 0.013 -0.447 1.000
397.000 0.986 -0.017 -0.165 -0.009 -3.224 0.124 -0.489 1.000
426.000 0.990 -0.002 -0.126 -0.067 -3.887 0.581 -0.196 1.000
336.000 0.980 0.007 -0.200 0.012 -1.747 0.008 -0.520 1.000
413.000 0.994 -0.038 -0.091 -0.052 -3.604 0.462 0.026 1.000
443.000 0.978 -0.005 -0.208 -0.033 -4.232 0.342 -0.887 1.000
337.000 0.982 0.007 -0.190 0.013 -1.768 0.004 -0.485 1.000
338.000 0.986 0.005 -0.166 0.012 -1.804 0.005 -0.402 1.000
350.000 0.986 -0.009 -0.167 -0.006 -2.094 0.078 -0.429 1.000
339.000 0.984 0.007 -0.175 0.011 -1.824 0.009 -0.437 1.000
465.000 0.980 0.005 -0.199 -0.009 -4.765 0.134 -0.848 1.000
341.000 0.986 0.008 -0.169 0.013 -1.867 0.002 -0.418 1.000
342.000 0.984 -0.004 -0.178 0.017 -1.886 -0.014 -0.455 1.000
343.000 0.982 -0.012 -0.188 0.017 -1.904 -0.021 -0.496 1.000
373.000 0.981 -0.010 -0.195 -0.009 -2.626 0.107 -0.625 1.000
344.000 0.985 -0.017 -0.174 0.011 -1.944 0.005 -0.444 1.000
427.000 0.989 0.004 -0.133 -0.062 -3.916 0.541 -0.242 1.000
345.000 0.984 -0.013 -0.177 0.002 -1.967 0.042 -0.460 1.000
347.000 0.983 -0.008 -0.185 0.002 -2.007 0.044 -0.498 1.000
457.000 0.978 0.006 -0.208 -0.020 -4.563 0.239 -0.920 1.000
351.000 0.981 0.002 -0.191 -0.015 -2.097 0.116 -0.532 1.000
352.000 0.978 0.008 -0.206 -0.017 -2.107 0.125 -0.600 1.000
358.000 0.976 0.002 -0.214 -0.026 -2.237 0.175 -0.659 1.000
376.000 0.980 -0.002 -0.200 -0.013 -2.682 0.131 -0.656 1.000
353.000 0.978 0.002 -0.206 -0.015 -2.118 0.119 -0.601 1.000
467.000 0.980 0.021 -0.195 -0.027 -4.804 0.305 -0.809 1.000
355.000 0.979 -0.028 -0.200 -0.016 -2.177 0.117 -0.589 1.000
499.000 0.974 0.010 -0.226 -0.006 -5.478 0.101 -1.210 1.000
355.000 0.979 -0.027 -0.200 -0.016 -2.177 0.118 -0.588 1.000
356.000 0.978 -0.023 -0.207 -0.019 -2.194 0.133 -0.622 1.000
356.000 0.978 -0.023 -0.207 -0.019 -2.194 0.133 -0.621 1.000
357.000 0.976 -0.009 -0.218 -0.020 -2.207 0.143 -0.674 1.000
403.000 0.989 -0.002 -0.148 -0.027 -3.371 0.244 -0.369 1.000
359.000 0.974 -0.021 -0.221 -0.038 -2.248 0.225 -0.698 1.000
360.000 0.977 -0.035 -0.209 -0.010 -2.299 0.094 -0.648 1.000
361.000 0.978 -0.023 -0.206 0.003 -2.326 0.034 -0.633 1.000
371.000 0.977 -0.029 -0.209 -0.006 -2.556 0.082 -0.696 1.000
362.000 0.978 -0.020 -0.208 0.005 -2.338 0.027 -0.648 1.000
364.000 0.977 -0.028 -0.211 0.007 -2.388 0.012 -0.673 1.000
372.000 0.981 -0.018 -0.192 0.002 -2.606 0.041 -0.606 1.000
374.000 0.981 -0.005 -0.195 -0.006 -2.649 0.091 -0.621 1.000
438.000 0.980 -0.006 -0.195 -0.028 -4.130 0.297 -0.766 1.000
380.000 0.980 0.014 -0.198 -0.019 -2.790 0.167 -0.656 1.000
382.000 0.975 0.006 -0.220 -0.032 -2.788 0.247 -0.790 1.000
470.000 0.978 0.009 -0.209 -0.021 -4.856 0.257 -0.956 1.000
472.000 0.980 0.015 -0.198 -0.026 -4.917 0.299 -0.847 1.000
384.000 0.981 0.006 -0.195 -0.007 -2.887 0.100 -0.655 1.000
388.000 0.976 -0.014 -0.215 -0.032 -2.948 0.250 -0.792 1.000
391.000 0.981 -0.032 -0.192 0.021 -3.055 -0.075 -0.657 1.000
392.000 0.983 -0.025 -0.179 0.024 -3.097 -0.095 -0.572 1.000
393.000 0.982 -0.040 -0.182 0.011 -3.120 -0.008 -0.597 1.000
394.000 0.981 -0.042 -0.192 0.011 -3.134 -0.016 -0.659 1.000
395.000 0.985 -0.020 -0.171 0.010 -3.179 -0.005 -0.526 1.000
499.000 0.974 0.011 -0.226 -0.006 -5.478 0.103 -1.212 1.000
398.000 0.986 -0.004 -0.164 -0.003 -3.253 0.079 -0.479 1.000
399.000 0.987 -0.012 -0.161 -0.019 -3.277 0.188 -0.461 1.000
400.000 0.984 -0.021 -0.177 -0.020 -3.287 0.192 -0.572 1.000
402.000 0.988 -0.005 -0.151 -0.022 -3.355 0.210 -0.395 1.000
404.000 0.989 0.009 -0.147 -0.026 -3.397 0.237 -0.362 1.000
405.000 0.989 0.005 -0.139 -0.042 -3.418 0.351 -0.303 1.000
406.000 0.993 -0.009 -0.100 -0.059 -3.441 0.471 -0.041 1.000
407.000 0.994 -0.007 -0.085 -0.065 -3.461 0.511 0.067 1.000
409.000 0.995 -0.004 -0.064 -0.071 -3.491 0.560 0.222 1.000
411.000 0.995 -0.015 -0.087 -0.055 -3.553 0.458 0.062 1.000
412.000 0.994 -0.026 -0.092 -0.049 -3.583 0.430 0.021 1.000
413.000 0.994 -0.038 -0.091 -0.052 -3.604 0.461 0.027 1.000
414.000 0.993 -0.031 -0.103 -0.057 -3.624 0.493 -0.053 1.000
415.000 0.990 -0.013 -0.129 -0.061 -3.639 0.513 -0.240 1.000
416.000 0.990 -0.005 -0.133 -0.055 -3.663 0.469 -0.265 1.000
479.000 0.968 0.020 -0.248 -0.019 -4.967 0.245 -1.369 1.000
417.000 0.991 -0.002 -0.127 -0.049 -3.687 0.423 -0.219 1.000
439.000 0.982 -0.003 -0.185 -0.031 -4.168 0.319 -0.681 1.000
418.000 0.991 0.004 -0.124 -0.041 -3.720 0.363 -0.189 1.000
422.000 0.992 0.011 -0.109 -0.064 -3.806 0.545 -0.057 1.000
423.000 0.991 0.004 -0.118 -0.068 -3.822 0.577 -0.131 1.000
424.000 0.989 0.002 -0.130 -0.068 -3.833 0.582 -0.221 1.000
428.000 0.988 0.003 -0.143 -0.051 -3.945 0.463 -0.328 1.000
432.000 0.986 0.012 -0.163 -0.034 -4.030 0.332 -0.484 1.000
487.000 0.969 -0.010 -0.247 -0.013 -5.143 0.177 -1.402 1.000
433.000 0.985 0.012 -0.169 -0.037 -4.048 0.356 -0.536 1.000
434.000 0.985 -0.000 -0.172 -0.033 -4.072 0.331 -0.565 1.000
435.000 0.981 -0.005 -0.191 -0.029 -4.076 0.296 -0.725 1.000
436.000 0.981 -0.013 -0.193 -0.022 -4.100 0.246 -0.750 1.000
437.000 0.981 -0.012 -0.192 -0.025 -4.120 0.270 -0.743 1.000
440.000 0.980 -0.005 -0.200 -0.026 -4.174 0.276 -0.809 1.000
441.000 0.977 -0.003 -0.213 -0.024 -4.178 0.265 -0.924 1.000
483.000 0.977 -0.010 -0.215 -0.012 -5.141 0.167 -1.042 1.000
442.000 0.978 -0.007 -0.206 -0.025 -4.216 0.273 -0.864 1.000
444.000 0.977 -0.001 -0.209 -0.042 -4.245 0.419 -0.898 1.000
445.000 0.979 -0.006 -0.202 -0.043 -4.271 0.436 -0.833 1.000
448.000 0.979 -0.003 -0.201 -0.034 -4.355 0.357 -0.836 1.000
449.000 0.979 0.009 -0.201 -0.038 -4.380 0.395 -0.832 1.000
450.000 0.978 0.016 -0.207 -0.033 -4.399 0.345 -0.889 1.000
488.000 0.971 -0.005 -0.239 -0.013 -5.192 0.176 -1.317 1.000
451.000 0.979 0.009 -0.204 -0.026 -4.427 0.291 -0.865 1.000
452.000 0.977 0.010 -0.210 -0.022 -4.435 0.256 -0.919 1.000
494.000 0.974 -0.003 -0.223 -0.026 -5.362 0.317 -1.161 1.000
453.000 0.978 0.011 -0.205 -0.018 -4.470 0.218 -0.885 1.000
454.000 0.981 0.010 -0.191 -0.015 -4.519 0.189 -0.755 1.000
498.000 0.978 0.014 -0.210 -0.007 -5.495 0.113 -1.025 1.000
455.000 0.981 0.016 -0.194 -0.023 -4.536 0.264 -0.786 1.000
456.000 0.979 0.016 -0.203 -0.024 -4.547 0.269 -0.869 1.000
458.000 0.978 0.001 -0.207 -0.020 -4.586 0.234 -0.910 1.000
460.000 0.978 -0.011 -0.206 -0.025 -4.622 0.289 -0.915 1.000
461.000 0.974 0.006 -0.227 -0.024 -4.609 0.275 -1.103 1.000
462.000 0.977 0.006 -0.213 -0.018 -4.665 0.226 -0.982 1.000
463.000 0.975 0.001 -0.221 -0.006 -4.678 0.109 -1.059 1.000
464.000 0.977 0.004 -0.211 -0.006 -4.725 0.109 -0.962 1.000
466.000 0.980 0.009 -0.197 -0.013 -4.781 0.179 -0.829 1.000
467.000 0.980 0.021 -0.196 -0.027 -4.803 0.302 -0.814 1.000
468.000 0.981 0.017 -0.191 -0.031 -4.832 0.344 -0.772 1.000
481.000 0.969 0.005 -0.247 -0.021 -5.008 0.264 -1.369 1.000
468.000 0.981 0.017 -0.191 -0.031 -4.832 0.346 -0.771 1.000
497.000 0.976 0.026 -0.215 -0.010 -5.461 0.142 -1.077 1.000
469.000 0.979 0.011 -0.201 -0.024 -4.844 0.278 -0.871 1.000
469.000 0.979 0.011 -0.201 -0.024 -4.844 0.280 -0.870 1.000
470.000 0.977 0.008 -0.210 -0.021 -4.855 0.255 -0.959 1.000
471.000 0.979 0.007 -0.203 -0.020 -4.891 0.248 -0.896 1.000
472.000 0.980 0.015 -0.199 -0.026 -4.917 0.298 -0.847 1.000
473.000 0.977 0.025 -0.208 -0.028 -4.913 0.316 -0.945 1.000
474.000 0.975 0.021 -0.219 -0.024 -4.919 0.288 -1.053 1.000
475.000 0.971 0.014 -0.236 -0.018 -4.905 0.228 -1.235 1.000
475.000 0.971 0.014 -0.236 -0.018 -4.905 0.226 -1.235 1.000
479.000 0.968 0.020 -0.248 -0.019 -4.968 0.242 -1.366 1.000
480.000 0.973 0.014 -0.230 -0.023 -5.026 0.283 -1.189 1.000
480.000 0.973 0.014 -0.230 -0.024 -5.026 0.284 -1.187 1.000
486.000 0.972 -0.009 -0.235 -0.018 -5.160 0.229 -1.268 1.000
481.000 0.969 0.005 -0.247 -0.021 -5.008 0.263 -1.369 1.000
482.000 0.970 -0.001 -0.242 -0.018 -5.048 0.228 -1.326 1.000
482.000 0.970 -0.001 -0.242 -0.018 -5.049 0.229 -1.324 1.000
483.000 0.977 -0.010 -0.215 -0.012 -5.140 0.169 -1.045 1.000
484.000 0.974 -0.005 -0.227 -0.010 -5.138 0.148 -1.179 1.000
484.000 0.974 -0.005 -0.228 -0.010 -5.137 0.148 -1.180 1.000
485.000 0.972 -0.003 -0.233 -0.017 -5.147 0.219 -1.243 1.000
485.000 0.972 -0.002 -0.233 -0.017 -5.147 0.220 -1.241 1.000
6.000 1.000 0.004 0.008 0.021 5.945 0.080 -0.621 1.000
486.000 0.972 -0.010 -0.235 -0.018 -5.160 0.227 -1.267 1.000
489.000 0.974 -0.005 -0.225 -0.018 -5.250 0.230 -1.169 1.000
490.000 0.975 0.001 -0.222 -0.028 -5.277 0.343 -1.137 1.000
491.000 0.977 0.004 -0.209 -0.040 -5.324 0.467 -0.991 1.000
491.000 0.977 0.004 -0.209 -0.040 -5.323 0.468 -0.991 1.000
492.000 0.977 -0.004 -0.211 -0.036 -5.345 0.432 -1.023 1.000
493.000 0.973 -0.004 -0.229 -0.028 -5.332 0.336 -1.218 1.000
493.000 0.973 -0.004 -0.229 -0.028 -5.332 0.337 -1.220 1.000
494.000 0.974 -0.003 -0.223 -0.026 -5.362 0.317 -1.161 1.000
495.000 0.978 -0.000 -0.207 -0.019 -5.423 0.247 -0.988 1.000
496.000 0.977 0.016 -0.214 -0.015 -5.436 0.192 -1.067 1.000
497.000 0.976 0.026 -0.215 -0.010 -5.460 0.142 -1.079 1.000
501.000 0.977 0.001 -0.212 -0.017 -5.546 0.229 -1.059 1.000
502.000 0.975 0.007 -0.219 -0.026 -5.550 0.324 -1.140 1.000
7.000 0.999 -0.006 -0.013 0.032 5.935 0.200 -0.378 1.000
5.000 0.999 0.013 0.027 0.013 5.942 0.003 -0.856 1.000
3.000 1.000 0.007 0.015 0.001 6.011 -0.160 -0.706 1.000
2.000 1.000 0.007 0.005 0.001 6.038 -0.156 -0.592 1.000
